,index,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
16293,,,,,,,,,,,,,,,,,132.0,2010-03-27,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RS Bopara,113.0,2.0,13.1,51.0,0.0,49.0,35.0,183.0
16294,,,,,,,,,,,,,,,,,132.0,2010-03-27,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RS Bopara,113.0,2.0,13.2,50.0,0.0,49.0,35.0,183.0
16295,,,,,,,,,,,,,,,,,132.0,2010-03-27,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RS Bopara,114.0,2.0,13.3,50.0,0.0,50.0,35.0,183.0
16299,,,,,,,,,,,,,,,,,132.0,2010-03-27,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,124.0,2.0,14.1,56.0,0.0,50.0,41.0,183.0
16300,,,,,,,,,,,,,,,,,132.0,2010-03-27,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,124.0,2.0,14.2,56.0,0.0,50.0,41.0,183.0
16301,,,,,,,,,,,,,,,,,132.0,2010-03-27,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,124.0,3.0,14.3,55.0,1.0,50.0,41.0,183.0
17215,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,4.0,0.0,0.1,4.0,0.0,4.0,0.0,181.0
17216,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,4.0,0.0,0.2,4.0,0.0,4.0,0.0,181.0
17217,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,8.0,0.0,0.3,8.0,0.0,8.0,0.0,181.0
17218,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,8.0,0.0,0.4,8.0,0.0,8.0,0.0,181.0
17219,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,8.0,0.0,0.5,8.0,0.0,8.0,0.0,181.0
17220,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,10.0,0.0,0.6,10.0,0.0,10.0,0.0,181.0
17226,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Jaskaran Singh,15.0,0.0,1.6,15.0,0.0,10.0,4.0,181.0
17229,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,15.0,1.0,2.3,15.0,1.0,10.0,0.0,181.0
17230,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,16.0,1.0,2.4,16.0,1.0,11.0,0.0,181.0
17233,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Jaskaran Singh,25.0,1.0,3.1,25.0,1.0,11.0,8.0,181.0
17238,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Jaskaran Singh,29.0,1.0,3.6,29.0,1.0,12.0,11.0,181.0
17239,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,29.0,1.0,4.1,29.0,1.0,12.0,11.0,181.0
17240,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,30.0,1.0,4.2,30.0,1.0,13.0,11.0,181.0
17245,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,40.0,1.0,4.6,36.0,1.0,16.0,13.0,181.0
17249,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,45.0,1.0,5.4,37.0,1.0,17.0,17.0,181.0
17250,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,46.0,1.0,5.5,36.0,1.0,18.0,17.0,181.0
17252,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,46.0,2.0,6.1,36.0,2.0,18.0,0.0,181.0
17253,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,47.0,2.0,6.2,33.0,2.0,19.0,0.0,181.0
17255,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,54.0,2.0,6.4,39.0,2.0,25.0,1.0,181.0
17256,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,58.0,2.0,6.5,43.0,2.0,29.0,1.0,181.0
17257,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,59.0,2.0,6.5,44.0,2.0,29.0,1.0,181.0
17258,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,KAJ Roach,59.0,2.0,6.6,44.0,1.0,29.0,1.0,181.0
17261,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RG Sharma,66.0,2.0,7.3,46.0,1.0,33.0,4.0,181.0
17262,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RG Sharma,67.0,2.0,7.4,43.0,1.0,34.0,4.0,181.0
17264,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RG Sharma,68.0,2.0,7.6,43.0,1.0,34.0,5.0,181.0
17269,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,69.0,3.0,8.5,40.0,2.0,34.0,1.0,181.0
17270,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,70.0,3.0,8.6,40.0,2.0,35.0,1.0,181.0
17271,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,70.0,3.0,9.1,40.0,2.0,35.0,1.0,181.0
17272,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,70.0,3.0,9.2,35.0,2.0,35.0,1.0,181.0
17273,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,74.0,3.0,9.3,35.0,2.0,39.0,1.0,181.0
17274,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,74.0,3.0,9.4,34.0,2.0,39.0,1.0,181.0
17275,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,78.0,3.0,9.5,38.0,2.0,43.0,1.0,181.0
17276,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,80.0,3.0,9.6,40.0,2.0,45.0,1.0,181.0
17279,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,81.0,3.0,10.3,36.0,2.0,45.0,2.0,181.0
17280,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,82.0,3.0,10.4,36.0,2.0,46.0,2.0,181.0
17285,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,84.0,3.0,11.3,30.0,1.0,46.0,4.0,181.0
17286,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,85.0,3.0,11.4,27.0,1.0,46.0,4.0,181.0
17288,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,86.0,3.0,11.6,27.0,1.0,46.0,5.0,181.0
17291,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,88.0,3.0,12.3,22.0,1.0,47.0,6.0,181.0
17293,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,95.0,3.0,12.5,27.0,1.0,53.0,7.0,181.0
17294,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,99.0,3.0,12.6,31.0,1.0,57.0,7.0,181.0
17296,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RG Sharma,101.0,3.0,13.2,33.0,1.0,58.0,8.0,181.0
17298,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RG Sharma,103.0,3.0,13.4,34.0,0.0,59.0,9.0,181.0
17301,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RG Sharma,106.0,3.0,13.6,36.0,0.0,60.0,10.0,181.0
17302,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,107.0,3.0,14.1,37.0,0.0,61.0,10.0,181.0
17304,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,112.0,3.0,14.3,38.0,0.0,65.0,11.0,181.0
17305,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,114.0,3.0,14.4,36.0,0.0,67.0,11.0,181.0
17306,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,114.0,3.0,14.5,34.0,0.0,67.0,11.0,181.0
17307,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,116.0,3.0,14.6,36.0,0.0,69.0,11.0,181.0
17311,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,123.0,3.0,15.4,41.0,0.0,69.0,18.0,181.0
17312,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,A Symonds,124.0,3.0,15.5,41.0,0.0,70.0,18.0,181.0
17316,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,132.0,3.0,16.3,47.0,0.0,76.0,19.0,181.0
17317,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,133.0,3.0,16.3,47.0,0.0,76.0,19.0,181.0
17318,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,139.0,3.0,16.4,53.0,0.0,82.0,19.0,181.0
17319,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,140.0,3.0,16.4,54.0,0.0,82.0,19.0,181.0
17320,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,146.0,3.0,16.5,59.0,0.0,88.0,19.0,181.0
17321,,,,,,,,,,,,,,,,,140.0,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,146.0,4.0,16.6,58.0,1.0,88.0,19.0,181.0
17711,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,0.0,0.0,0.1,0.0,0.0,0.0,0.0,200.0
17712,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,0.0,0.0,0.2,0.0,0.0,0.0,0.0,200.0
17713,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,1.0,0.0,0.2,1.0,0.0,0.0,0.0,200.0
17714,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,5.0,0.0,0.3,5.0,0.0,4.0,0.0,200.0
17715,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,5.0,0.0,0.4,5.0,0.0,4.0,0.0,200.0
17716,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,5.0,0.0,0.5,5.0,0.0,4.0,0.0,200.0
17717,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,IK Pathan,9.0,0.0,0.6,9.0,0.0,8.0,0.0,200.0
17719,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RR Powar,11.0,0.0,1.1,11.0,0.0,8.0,1.0,200.0
17720,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RR Powar,12.0,0.0,1.2,12.0,0.0,9.0,1.0,200.0
17722,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RR Powar,13.0,0.0,1.4,13.0,0.0,9.0,2.0,200.0
17723,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RR Powar,17.0,0.0,1.5,17.0,0.0,13.0,2.0,200.0
17724,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RR Powar,17.0,0.0,1.6,17.0,0.0,13.0,2.0,200.0
17731,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,25.0,0.0,3.1,25.0,0.0,13.0,10.0,200.0
17732,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,29.0,0.0,3.2,29.0,0.0,17.0,10.0,200.0
17733,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,29.0,0.0,3.3,29.0,0.0,17.0,10.0,200.0
17734,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,30.0,0.0,3.3,30.0,0.0,17.0,10.0,200.0
17735,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,30.0,0.0,3.4,30.0,0.0,17.0,10.0,200.0
17736,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,30.0,0.0,3.5,30.0,0.0,17.0,10.0,200.0
17737,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,31.0,0.0,3.6,31.0,0.0,18.0,10.0,200.0
17738,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,SJ Srivastava,35.0,0.0,4.1,35.0,0.0,22.0,10.0,200.0
17739,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,SJ Srivastava,41.0,0.0,4.2,41.0,0.0,28.0,10.0,200.0
17740,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,SJ Srivastava,43.0,0.0,4.3,43.0,0.0,30.0,10.0,200.0
17741,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,SJ Srivastava,43.0,0.0,4.4,43.0,0.0,30.0,10.0,200.0
17742,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,SJ Srivastava,45.0,0.0,4.5,45.0,0.0,32.0,10.0,200.0
17743,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,SJ Srivastava,46.0,0.0,4.6,45.0,0.0,33.0,10.0,200.0
17744,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,47.0,0.0,5.1,42.0,0.0,34.0,10.0,200.0
17747,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,52.0,0.0,5.4,43.0,0.0,34.0,15.0,200.0
17748,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,52.0,0.0,5.5,42.0,0.0,34.0,15.0,200.0
17749,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,J Theron,53.0,0.0,5.6,42.0,0.0,35.0,15.0,200.0
17750,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RR Powar,54.0,0.0,6.1,42.0,0.0,36.0,15.0,200.0
17754,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RR Powar,55.0,0.0,6.5,38.0,0.0,36.0,16.0,200.0
17755,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RR Powar,55.0,0.0,6.6,38.0,0.0,36.0,16.0,200.0
17757,,,,,,,,,,,,,,,,,144.0,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,RS Bopara,56.0,1.0,7.2,35.0,1.0,36.0,17.0,200.0
18338,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,0.0,0.0,0.1,0.0,0.0,0.0,0.0,181.0
18339,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,2.0,0.0,0.2,2.0,0.0,2.0,0.0,181.0
18340,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,2.0,0.0,0.3,2.0,0.0,2.0,0.0,181.0
18341,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,6.0,0.0,0.4,6.0,0.0,6.0,0.0,181.0
18342,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,6.0,0.0,0.5,6.0,0.0,6.0,0.0,181.0
18343,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,7.0,0.0,0.6,7.0,0.0,7.0,0.0,181.0
18344,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,DL Vettori,8.0,0.0,1.1,8.0,0.0,8.0,0.0,181.0
18346,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,DL Vettori,13.0,0.0,1.3,13.0,0.0,12.0,1.0,181.0
18347,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,DL Vettori,13.0,0.0,1.4,13.0,0.0,12.0,1.0,181.0
18348,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,DL Vettori,17.0,0.0,1.5,17.0,0.0,16.0,1.0,181.0
18349,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,DL Vettori,18.0,0.0,1.5,18.0,0.0,16.0,1.0,181.0
18350,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,DL Vettori,22.0,0.0,1.6,22.0,0.0,20.0,1.0,181.0
18352,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,27.0,0.0,2.2,27.0,0.0,24.0,2.0,181.0
18353,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,27.0,0.0,2.3,27.0,0.0,24.0,2.0,181.0
18354,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,MF Maharoof,28.0,0.0,2.4,28.0,0.0,25.0,2.0,181.0
18357,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,32.0,0.0,3.1,32.0,0.0,25.0,6.0,181.0
18358,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,33.0,0.0,3.1,33.0,0.0,25.0,6.0,181.0
18359,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,33.0,0.0,3.2,33.0,0.0,25.0,6.0,181.0
18360,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,33.0,0.0,3.3,33.0,0.0,25.0,6.0,181.0
18361,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,33.0,0.0,3.4,33.0,0.0,25.0,6.0,181.0
18362,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,34.0,0.0,3.5,34.0,0.0,26.0,6.0,181.0
18364,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,A Mishra,39.0,0.0,4.0,39.0,0.0,26.0,10.0,181.0
18365,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,A Mishra,39.0,0.0,4.1,39.0,0.0,26.0,10.0,181.0
18366,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,A Mishra,39.0,0.0,4.2,39.0,0.0,26.0,10.0,181.0
18367,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,A Mishra,40.0,0.0,4.2,40.0,0.0,26.0,10.0,181.0
18368,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,A Mishra,40.0,0.0,4.3,40.0,0.0,26.0,10.0,181.0
18369,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,A Mishra,40.0,0.0,4.4,38.0,0.0,26.0,10.0,181.0
18370,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,A Mishra,41.0,0.0,4.5,39.0,0.0,27.0,10.0,181.0
18372,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,45.0,0.0,5.1,39.0,0.0,31.0,10.0,181.0
18373,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,45.0,0.0,5.2,38.0,0.0,31.0,10.0,181.0
18374,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,45.0,0.0,5.3,37.0,0.0,31.0,10.0,181.0
18375,,,,,,,,,,,,,,,,,149.0,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,PJ Sangwan,46.0,0.0,5.4,37.0,0.0,32.0,10.0,181.0
